,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,OFTO,Station,Voltage (kV),Year,Status,Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV)
673,BRIN22,TINP21,3.17,0.0,OHL,0.0145,0.1342,0.86,955,882.0,762.0,882.0,nget_circuits,,,,,,,,,
674,BRIN22,TINP22,3.17,0.0,OHL,0.0145,0.1342,0.86,919,869.0,762.0,869.0,nget_circuits,,,,,,,,,
675,BRIN41,THOM41,36.299,0.0,OHL,0.0394,0.6316,23.9221,2518,2395.0,2188.0,2395.0,nget_circuits,,,,,,,,,
676,BRIN41,THOM42,36.299,0.0,OHL,0.0394,0.6316,23.9221,2545,2421.0,2211.0,2421.0,nget_circuits,,,,,,,,,
677,BRLE41,DIDC41,37.691,5.7,parallel Composite,0.0419,0.6724,87.0663,2779,2568.0,2217.0,2245.0,nget_circuits,,,,,,,,,
678,BRLE41,DIDC41,37.691,5.7,parallel Composite,0.0419,0.6719,134.3668,2277,2277.0,2037.0,2037.0,nget_circuits,,,,,,,,,
679,BRLE41,FLEE41,17.555,0.0,OHL,0.019,0.3053,11.5725,2569,2569.0,2217.0,2569.0,nget_circuits,,,,,,,,,
680,BRLE41,FLEE41,17.555,0.0,OHL,0.019,0.3053,11.5725,2779,2569.0,2217.0,2569.0,nget_circuits,,,,,,,,,
681,BRLE41,WWEY4A,49.375,0.0,OHL,0.0789,0.9495,29.6914,2199,2092.0,1911.0,2092.0,nget_circuits,,,,,,,,,
682,BRLE41,WWEY4B,49.375,0.0,OHL,0.0789,0.9495,29.6914,2199,2092.0,1911.0,2092.0,nget_circuits,,,,,,,,,
683,BURW41,PELH41,42.934,0.0,OHL,0.0381,0.7374,28.8562,3035,2910.0,2238.0,2515.0,nget_circuits,,,,,,,,,
684,BURW41,PELH41,42.782,0.0,OHL,0.0379,0.7348,28.7545,3326,3160.0,2971.0,3160.0,nget_circuits,,,,,,,,,
685,BURW41,WALP41,51.189,0.0,OHL,0.0454,0.8792,34.4056,3326,3160.0,2971.0,3160.0,nget_circuits,,,,,,,,,
686,BURW41,WALP41,51.183,0.0,OHL,0.0454,0.8791,34.4016,3326,3160.0,2971.0,3160.0,nget_circuits,,,,,,,,,
687,BUSH21,DRAK21,38.153,0.0,OHL,0.146,1.6016,10.4839,1204,1115.0,1018.0,1115.0,nget_circuits,,,,,,,,,
688,BUSH21,PENN21,21.653,0.0,OHL,0.0824,0.9078,5.9595,1038,1038.0,762.0,762.0,nget_circuits,,,,,,,,,
689,BUSH21,WIEN2B,5.197,4.318,Composite,0.0311,0.3404,48.3427,762,762.0,681.0,681.0,nget_circuits,,,,,,,,,
690,BUST21,NECH21,2.648,7.648,Composite,0.026,0.3169,76.528,725,713.0,599.0,635.0,nget_circuits,,,,,,,,,
691,BUST21,NECH21,2.648,7.619,Composite,0.026,0.3163,76.3606,725,713.0,599.0,635.0,nget_circuits,,,,,,,,,
692,CAMA11,IROA13,0.0,1.0,Cable,0.815,5.549,1.802,246,228.0,198.0,228.0,nget_circuits,,,,,,,,,
693,CAMA12,IROA12,0.0,1.0,Cable,0.815,5.549,1.802,246,228.0,198.0,228.0,nget_circuits,,,,,,,,,
694,CANT41,CANT41,0.0,0.1,Cable,0.0001,0.0012,1.0915,3102,3102.0,3102.0,3102.0,nget_circuits,,,,,,,,,
695,CANT41,CANT41,0.0,0.1,Cable,0.0001,0.0012,1.0915,3102,3102.0,3102.0,3102.0,nget_circuits,,,,,,,,,
696,CANT41,CANT41,0.0,0.1,Cable,0.0001,0.0012,1.0915,3102,3102.0,3102.0,3102.0,nget_circuits,,,,,,,,,
697,CANT41,CLEH41,14.7,0.0,OHL,0.0229,0.282,8.8214,3102,3048.0,2853.0,3048.0,nget_circuits,,,,,,,,,
698,CANT41,KEMS4A,28.2,0.0,OHL,0.0439,0.5411,16.9228,3102,2935.0,2765.0,2935.0,nget_circuits,,,,,,,,,
699,CANT41,RICH41,25.0,0.0,OHL,0.0399,0.4808,15.0336,2038,2038.0,1801.0,1801.0,nget_circuits,,,,,,,,,
700,CANT41,RICH41,25.0,0.0,OHL,0.0399,0.4808,15.0336,2038,2038.0,1801.0,1801.0,nget_circuits,,,,,,,,,
701,CANT41,SELL4C,26.711,0.0,OHL,0.0416,0.5125,16.0297,3102,3048.0,2958.0,3048.0,nget_circuits,,,,,,,,,
702,CANT41,SELL4D,26.711,0.0,OHL,0.0416,0.5125,16.0297,3103,3048.0,2959.0,3048.0,nget_circuits,,,,,,,,,
703,CAPE1A,INCE11,0.0,1.0,Cable,0.22260000000000002,2.0652,3.2486,258,258.0,240.0,240.0,nget_circuits,,,,,,,,,
704,CAPE1B,INCE11,0.0,1.0,Cable,0.22039999999999998,2.0451,3.2416,240,240.0,240.0,240.0,nget_circuits,,,,,,,,,
705,CAPE4A,CONQ41,11.543,0.0,OHL,0.0102,0.1983,7.7586,3326,3160.0,2971.0,3160.0,nget_circuits,,,,,,,,,
706,CAPE4A,FROD41,18.404,0.0,OHL,0.0199,0.2926,13.3521,2889,2748.0,2418.0,2748.0,nget_circuits,,,,,,,,,
707,CAPE4B,CONQ41,11.543,0.0,OHL,0.0102,0.1983,7.7586,3326,3160.0,2971.0,3160.0,nget_circuits,,,,,,,,,
708,CAPE4B,FROD41,18.315,0.0,OHL,0.0198,0.2912,13.2878,2890,2749.0,2418.0,2749.0,nget_circuits,,,,,,,,,
709,CARE21,COWT2A,27.881,0.0,OHL,0.1533,1.4488,6.2406,682,629.0,538.0,629.0,nget_circuits,,,,,,,,,
710,CARE21,USKM2B,19.94,0.0,OHL,0.1096,1.0362,4.4651,682,629.0,538.0,629.0,nget_circuits,,,,,,,,,
711,CARR21,SMAN21,10.747,0.23,Composite,0.0475,0.476,5.3274,835,835.0,665.0,665.0,nget_circuits,,,,,,,,,
712,CARR21,SMAN21,9.294,0.133,Composite,0.0414,0.4101,3.8882,835,835.0,665.0,665.0,nget_circuits,,,,,,,,,
713,CARR41,KEAR41,13.154,0.0,OHL,0.0225,0.2574,7.7626,2212,2125.0,1979.0,2125.0,nget_circuits,,,,,,,,,
714,CARR41,PEWO4A,56.9,0.0,OHL,0.0988,1.1179,33.4404,2169,2084.0,1940.0,2084.0,nget_circuits,,,,,,,,,
715,CARR42,DAIN41,2.063,0.0,OHL,0.0035,0.0404,1.2165,1500,1500.0,1500.0,1500.0,nget_circuits,,,,,,,,,
716,CARR4B,DAIN41,2.036,0.0,OHL,0.0037,0.0405,1.1791,1553,1553.0,1553.0,1553.0,nget_circuits,,,,,,,,,
717,CELL41,DAIN41,53.412,2.31,parallel Composite,0.0847,1.031,76.931,2508,2508.0,2300.0,2300.0,nget_circuits,,,,,,,,,
718,CELL41,MACC41,31.617,0.0,OHL,0.0495,0.6067,18.9879,3102,3048.0,2958.0,3048.0,nget_circuits,,,,,,,,,
719,CHIC41,EXET41,67.12,8.8,Composite,0.0786,1.3565,152.8884,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
720,CHIC41,MANN41,53.913,0.0,OHL,0.0585,0.9377,35.5401,3065,2829.0,2418.0,2829.0,nget_circuits,,,,,,,,,
721,CHIC4A,MANN41,54.066,0.0,OHL,0.0587,0.9404,35.6406,3065,2829.0,2418.0,2829.0,nget_circuits,,,,,,,,,
722,CHIL41,FAWL41,0.0,3.73,Cable,0.0037,0.0235,56.9944,970,928.0,800.0,928.0,nget_circuits,,,,,,,,,
723,CHIL41,FAWL41,0.0,3.69,Cable,0.0037,0.0232,56.3832,970,928.0,800.0,928.0,nget_circuits,,,,,,,,,
724,CHIL41,LOVE41,22.379,0.315,Composite,0.0201,0.389,20.2483,1109,1109.0,901.0,901.0,nget_circuits,,,,,,,,,
725,CHSI21,WWEY21,15.318,0.0,OHL,0.0519,0.6229,4.351,1316,1213.0,1104.0,1213.0,nget_circuits,,,,,,,,,
726,CHSI21,WWEY22,15.347,0.0,OHL,0.052,0.6241,4.3592,1316,1213.0,1104.0,1213.0,nget_circuits,,,,,,,,,
727,CHTE21,HIGM21,43.792,0.0,OHL,0.1218,1.806,12.2763,1381,1339.0,1258.0,1339.0,nget_circuits,,,,,,,,,
728,CHTE21,HIGM21,43.651,0.0,OHL,0.1214,1.8002,12.2369,1381,1381.0,1375.0,1381.0,nget_circuits,,,,,,,,,
729,CHUE4A,TILB41,13.045,0.48,Composite,0.0207,0.2569,13.0341,2827,2827.0,2591.0,2591.0,nget_circuits,,,,,,,,,
730,CHUE4A,WTHU4D,2.419,0.0,OHL,0.0038,0.0488,1.378,3102,3048.0,2958.0,3048.0,nget_circuits,,,,,,,,,
731,CHUE4B,TILB41,13.045,0.48,Composite,0.0207,0.2569,13.0341,2924,2924.0,2591.0,2591.0,nget_circuits,,,,,,,,,
732,CHUE4B,WTHU4C,2.581,0.0,OHL,0.004,0.0519,1.4744,3102,3048.0,2958.0,3048.0,nget_circuits,,,,,,,,,
733,CILF2A,UPPB21,6.975,0.0,OHL,0.0319,0.2952,1.8923,955,882.0,762.0,882.0,nget_circuits,,,,,,,,,
734,CILF2B,UPPB22,6.975,0.0,OHL,0.0319,0.2952,1.8923,955,882.0,762.0,882.0,nget_circuits,,,,,,,,,
735,CILF41,IMPP41,25.119,0.0,OHL,0.0273,0.4396,16.4758,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
736,CILF41,RASS41,26.901,0.0,OHL,0.0292,0.4679,17.7332,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
737,CILF41,RHIG41,25.011,0.0,OHL,0.0271,0.435,16.4876,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
738,CILF41,SWAN41,61.595,0.0,OHL,0.0668,1.0713,40.6034,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
739,CILF41,SWAN42,61.655,0.0,OHL,0.0669,1.0724,40.6428,3180,3000.0,2692.0,3000.0,nget_circuits,,,,,,,,,
740,CILF41,WHSO4A,35.208,0.0,OHL,0.0383,0.6151,23.1262,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
741,CITR41,CITR41,0.0,0.1,Cable,0.0001,0.0008,1.8,1566,1538.0,1351.0,1424.0,nget_circuits,,,,,,,,,
742,CITR41,CITR41,0.0,0.1,Cable,0.0001,0.0008,1.8,1733,1492.0,1362.0,1492.0,nget_circuits,,,,,,,,,
743,CITR41,PUDM41,0.0,7.29,Cable,0.0066,0.0598,131.22,1282,1136.0,984.0,1136.0,nget_circuits,,,,,,,,,
744,CITR41,SJOW41,0.0,7.243,Cable,0.0065,0.0594,130.374,1282,1136.0,984.0,1136.0,nget_circuits,,,,,,,,,
745,CITR41,SJOW41,0.0,6.776,Cable,0.0061,0.0556,121.968,1282,1136.0,984.0,1136.0,nget_circuits,,,,,,,,,
746,CITR41,WHAM4B,0.0,9.39,Cable,0.0085,0.077,169.02,1282,1136.0,984.0,1136.0,nget_circuits,,,,,,,,,
747,CLEH41,KEMS4B,13.5,0.0,OHL,0.021,0.259,8.1013,3102,3048.0,2853.0,3048.0,nget_circuits,,,,,,,,,
748,CONQ41,DAIN41,60.331,0.0,OHL,0.094,1.1575,36.2038,3102,3048.0,2853.0,3048.0,nget_circuits,,,,,,,,,
749,CONQ41,DAIN41,60.294,0.0,OHL,0.0938,1.1562,36.2009,3102,3048.0,2853.0,3048.0,nget_circuits,,,,,,,,,
750,CONQ41,FLIB41,0.0,3.495,Cable,0.0022,0.05,43.9195,1438,1438.0,1389.0,1389.0,nget_circuits,,,,,,,,,
751,CONQ41,FLIB41,0.0,3.388,Cable,0.0022,0.0485,42.5749,1438,1438.0,1389.0,1389.0,nget_circuits,,,,,,,,,
752,CONQ41,PENM4A,30.217,0.21,Composite,0.0329,0.528,22.2116,2665,2561.0,2217.0,2561.0,nget_circuits,,,,,,,,,
753,CONQ41,PENM4B,30.217,0.21,Composite,0.0329,0.528,22.2116,2665,2561.0,2217.0,2561.0,nget_circuits,,,,,,,,,
754,CONQ41,TREU4A,14.323,0.0,OHL,0.0245,0.2802,8.4568,2397,2302.0,2144.0,2302.0,nget_circuits,,,,,,,,,
755,CONQ41,TREU4B,14.323,0.0,OHL,0.0245,0.2802,8.4568,2212,2125.0,1979.0,2125.0,nget_circuits,,,,,,,,,
756,COSO41,RAYL41,13.913,0.0,OHL,0.0217,0.2698,8.2601,3075,2876.0,2663.0,2876.0,nget_circuits,,,,,,,,,
757,COSO41,TILB4B,12.363,0.0,OHL,0.0193,0.24,7.3306,2423,2327.0,2167.0,2327.0,nget_circuits,,,,,,,,,
758,COTT41,MARH4B,100.853,0.0,OHL,0.1772,1.9852,59.1294,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
759,COTT41,RYHA4A,76.891,0.0,OHL,0.0834,1.3374,50.6872,2779,2569.0,2217.0,2569.0,nget_circuits,,,,,,,,,
760,COTT41,STAY41,27.788,0.5,parallel Composite,0.0506,0.5544,21.5604,2212,2125.0,1979.0,2052.0,nget_circuits,,,,,,,,,
761,COTT42,RYHA4B,76.816,0.0,OHL,0.0834,1.3361,50.638,2779,2569.0,2217.0,2569.0,nget_circuits,,,,,,,,,
762,COTT42,STAY41,27.698,0.0,OHL,0.0441,0.5297,16.7334,2212,2125.0,1979.0,2125.0,nget_circuits,,,,,,,,,
763,COTT42,WBUR42,6.76,0.0,OHL,0.0105,0.1321,3.9942,3326,3160.0,2971.0,3160.0,nget_circuits,,,,,,,,,
764,COVE21,NECH21,30.715,0.0,OHL,0.0619,1.1211,9.699,1204,1115.0,1018.0,1115.0,nget_circuits,,,,,,,,,
765,COVE21,RATS2A,64.863,0.5,Composite,0.2171,2.6384,23.342,1000,1000.0,1000.0,1000.0,nget_circuits,,,,,,,,,
766,COWL41,CULJ4A,6.496,0.0,OHL,0.007,0.113,4.2822,2771,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
767,COWL41,DIDC41,11.503,0.0,OHL,0.0125,0.2001,7.5827,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
768,COWL41,ECLA41,36.301,0.0,OHL,0.0394,0.6314,23.9301,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
769,COWL41,LEIB4A,52.495,0.0,OHL,0.0537,0.9095,34.8191,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
770,COWL41,MITY41,100.105,2.092,Composite,0.1418,1.8493,98.0711,1180,1132.0,877.0,979.0,nget_circuits,,,,,,,,,
771,COWL41,WALH41,89.553,2.092,Composite,0.113,1.6366,92.0801,1180,1132.0,877.0,979.0,nget_circuits,,,,,,,,,
772,COWT2A,PYLE21,22.6,0.0,OHL,0.1334,0.9291,6.3441,932,879.0,790.0,879.0,nget_circuits,,,,,,,,,
773,CREB2A,HEDO21,20.347,0.0,OHL,0.0564,0.7587,6.312,1749,1664.0,1520.0,1664.0,nget_circuits,,,,,,,,,
774,CREB2B,SAEN21,20.347,0.0,OHL,0.0564,0.7587,6.312,1749,1664.0,1520.0,1664.0,nget_circuits,,,,,,,,,
775,CREB41,GART4A,32.081,0.0,OHL,0.0348,0.558,21.1475,2771,2771.0,2663.0,2771.0,nget_circuits,,,,,,,,,
776,CREB41,GART4B,32.109,0.0,OHL,0.0348,0.5585,21.1659,3075,2876.0,2663.0,2876.0,nget_circuits,,,,,,,,,
777,CULJ4A,DIDC41,4.898,0.0,OHL,0.0053,0.0852,3.2288,2771,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
778,DAIN41,MACC41,33.593,2.4,parallel Composite,0.0541,0.6511,66.8001,2397,2302.0,2144.0,2300.0,nget_circuits,,,,,,,,,
779,DAMC41,KINO41,0.0,0.919,Cable,0.0001,0.0005,2.6467,1528,1528.0,1528.0,1528.0,nget_circuits,,,,,,,,,
780,DIDC41,DIDC41,0.0,0.0,Series Reactor,0.0063,0.5,0.0,2640,2640.0,2640.0,2640.0,nget_circuits,,,,,,,,,
781,DINO41,PENT41,0.0,10.762,Cable,0.0075,0.1184,215.24,1604,1604.0,1557.0,1557.0,nget_circuits,,,,,,,,,
782,DINO41,PENT41,4.545,6.183,Composite,0.0093,0.1402,126.9578,1623,1623.0,1571.0,1571.0,nget_circuits,,,,,,,,,
783,DRAK41,BUST4A,34.592,0.0,OHL,0.0375,0.6017,22.8026,1203,1203.0,1103.0,1119.0,nget_circuits,,,,,,,,,
784,DRAK41,BUST4B,34.537,0.0,OHL,0.0375,0.6007,22.7664,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
785,DRAK41,HAMH41,29.434,0.0,OHL,0.0534,0.5857,17.0575,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
786,DRAK41,OLDB4A,48.818,0.5,Composite,0.0921,0.9799,36.5074,1169,1169.0,1068.0,1068.0,nget_circuits,,,,,,,,,
787,DRAK41,RATS41,32.907,0.0,OHL,0.0582,0.6532,19.1262,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
788,DRAK41,RUGE41,20.966,0.0,OHL,0.0379,0.4173,12.1495,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
789,DRAK41,WILE41,16.937,0.0,OHL,0.0308,0.337,9.8147,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
790,DRAX41,DRAX42,0.0,0.0,Series Reactor,0.006,2.0,0.0,1769,1769.0,1320.0,1320.0,nget_circuits,,,,,,,,,
791,DRAX41,EGGB42,11.188,0.64,Composite,0.0128,0.2017,30.2999,2089,2089.0,1878.0,1878.0,nget_circuits,,,,,,,,,
792,DRAX41,FENW4A,13.443,0.0,OHL,0.0146,0.2338,8.8618,3180,3000.0,2692.0,3000.0,nget_circuits,,,,,,,,,
793,DRAX41,THTO42,22.579,0.0,OHL,0.0198,0.3877,15.2046,3820,2568.0,3320.0,3630.0,nget_circuits,,,,,,,,,
794,DRAX42,EGGB41,11.188,0.0,OHL,0.0124,0.1983,7.2605,2973,2778.0,2447.0,2778.0,nget_circuits,,,,,,,,,
795,DRAX42,THOM41,21.73,0.0,OHL,0.0311,0.3992,13.6444,2981,2867.0,2248.0,2505.0,nget_circuits,,,,,,,,,
796,DRAX42,THTO41,22.579,0.0,OHL,0.0198,0.3877,15.2046,3820,3630.0,3320.0,3630.0,nget_circuits,,,,,,,,,
797,DUNG41,NINF41,44.081,0.0,OHL,0.0391,0.7571,29.6278,3065,2829.0,2418.0,2829.0,nget_circuits,,,,,,,,,
798,DUNG41,NINF41,44.056,0.0,OHL,0.0391,0.7567,29.6111,3066,2830.0,2418.0,2830.0,nget_circuits,,,,,,,,,
799,DUNG41,SELL4E,25.387,0.0,OHL,0.0395,0.4871,15.2346,3066,2830.0,2418.0,2830.0,nget_circuits,,,,,,,,,
800,DUNG41,SELL4F,25.403,0.0,OHL,0.0396,0.4874,15.2441,3066,2830.0,2418.0,2830.0,nget_circuits,,,,,,,,,
801,EALI21,LALE21,0.0,19.658,Cable,0.0531,0.3912,167.2896,524,518.0,401.0,401.0,nget_circuits,,,,,,,,,
802,EALI21,LALE21,0.0,19.658,Cable,0.0531,0.3912,167.2896,525,525.0,426.0,426.0,nget_circuits,,,,,,,,,
803,EALI21,WISD2A,0.0,6.075,Cable,0.0121,0.1391,61.5397,750,750.0,735.0,735.0,nget_circuits,,,,,,,,,
804,EASO41,WYMO41,35.272,0.0,OHL,0.0383,0.6135,23.2517,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
805,EASO4A,RYHA4B,58.769,0.0,OHL,0.0638,1.0222,38.7404,2779,2569.0,2217.0,2569.0,nget_circuits,,,,,,,,,
806,EASO4B,RYHA4A,58.95,0.0,OHL,0.064,1.0253,38.8593,2779,2569.0,2217.0,2569.0,nget_circuits,,,,,,,,,
807,EASO4B,WYMO41,35.272,0.0,OHL,0.0383,0.6135,23.2517,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
808,ECLA41,LEIB4B,15.985,0.0,OHL,0.0141,0.2745,10.7511,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
809,ECLA41,PAFB4A,44.72,0.0,OHL,0.0814,0.8898,25.9172,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
810,ECLA41,PAFB4B,44.886,0.0,OHL,0.0817,0.8931,26.0131,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
811,EGGB41,ROCH4A,84.875,0.7,Composite,0.1416,1.6214,64.456,1239,1239.0,1122.0,1122.0,nget_circuits,,,,,,,,,
812,EGGB41,THOM41,28.07,0.197,Composite,0.0293,0.4897,21.8489,2217,2217.0,1801.0,1801.0,nget_circuits,,,,,,,,,
813,EGGB42,FERR4A,11.864,0.0,OHL,0.0128,0.2063,7.8228,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
814,EGGB42,STSB4B,48.084,0.0,OHL,0.052,0.8361,31.7071,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
815,ELLA21,FERR22,45.565,0.0,OHL,0.1573,1.8245,13.1474,1324,1260.0,1151.0,1260.0,nget_circuits,,,,,,,,,
816,ELLA21,KIRK21,33.995,5.044,Composite,0.1618,1.5765,64.0738,762,762.0,619.0,619.0,nget_circuits,,,,,,,,,
817,ELLA21,STAL21,39.6,0.0,OHL,0.1647,1.6624,10.8691,955,882.0,762.0,882.0,nget_circuits,,,,,,,,,
818,ELST12,HEND11,0.0,1.0,Cable,0.08099999999999999,0.634,16.009999999999998,299,275.0,218.0,275.0,nget_circuits,,,,,,,,,
819,ELST21,MILH2A,6.375,6.338,Composite,0.0548,0.3963,55.677,524,524.0,430.0,430.0,nget_circuits,,,,,,,,,
820,ELST21,MILH2B,6.375,6.282,Composite,0.0546,0.3952,55.2004,524,524.0,430.0,430.0,nget_circuits,,,,,,,,,
821,ELST21,WARL21,59.208,0.261,Composite,0.2449,2.4665,19.2619,762,762.0,619.0,619.0,nget_circuits,,,,,,,,,
822,ELST21,WATS21,5.398,0.399,Composite,0.0254,0.2396,5.8016,762,762.0,619.0,619.0,nget_circuits,,,,,,,,,
823,ELST22,WARL21,59.244,0.59,Composite,0.2456,2.4772,22.8481,762,762.0,619.0,619.0,nget_circuits,,,,,,,,,
824,ELST22,WATS22,5.398,0.222,Composite,0.0251,0.2347,3.8776,762,762.0,619.0,619.0,nget_circuits,,,,,,,,,
825,ELST41,ELST4A,0.0,0.0,Series Reactor,0.0125,1.0,0.0,2000,2000.0,2000.0,2000.0,nget_circuits,,,,,,,,,
826,ELST41,SJOW41,0.0,20.0,Cable,0.014,0.176,244.29,1767,1732.0,1663.0,1732.0,nget_circuits,,,,,,,,,
827,ENDE41,PAFB4A,41.13,0.0,OHL,0.0709,0.8051,24.2569,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
828,ENDE41,PAFB4B,41.13,0.0,OHL,0.0709,0.8051,24.2569,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
829,ENDE41,RATS41,36.941,0.0,OHL,0.0399,0.5872,26.8034,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
830,ENDE41,RATS41,36.873,0.0,OHL,0.0398,0.5862,26.7543,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
831,EXET41,TAUN41,38.147,0.0,OHL,0.0694,0.759,22.1074,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
832,EXET41,TAUN42,38.107,0.0,OHL,0.0693,0.7582,22.0842,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
833,FAWL41,MANN41,57.703,3.412,Composite,0.0646,0.9849,77.9055,2779,2568.0,2217.0,2568.0,nget_circuits,,,,,,,,,
834,FAWL41,MAWO41,18.639,0.0,OHL,0.0214,0.3062,13.1667,2423,2327.0,2167.0,2327.0,nget_circuits,,,,,,,,,
835,FECK41,HAMH41,43.314,0.0,OHL,0.078,0.8621,25.1018,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
836,FECK41,IRON41,66.123,0.0,OHL,0.123,1.3148,38.3377,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
837,FECK41,MITY41,78.649,0.0,OHL,0.1527,1.5677,45.4527,1967,1874.0,1712.0,1874.0,nget_circuits,,,,,,,,,
838,FECK41,WALH41,67.986,0.0,OHL,0.1237,1.3527,39.4005,1967,1875.0,1712.0,1875.0,nget_circuits,,,,,,,,,
839,FENW4A,KEAD42,42.517,0.0,parallel OHL,0.0198,0.2161,24.6399,3075,2876.0,2663.0,2876.0,nget_circuits,,,,,,,,,
840,FENW4A,THOM42,8.287,0.0,OHL,0.0165,0.1653,4.7826,2009,1911.0,1746.0,1911.0,nget_circuits,,,,,,,,,
841,FERR21,MONF21,4.485,0.0,OHL,0.0103,0.1651,1.3966,1372,1307.0,1207.0,1307.0,nget_circuits,,,,,,,,,
842,FERR21,SKLG21,20.033,0.685,Composite,0.0991,0.9874,9.8077,865,823.0,752.0,823.0,nget_circuits,,,,,,,,,
843,FERR22,FERR2B,0.554,0.16,Composite,0.002,0.0234,1.3262,1031,1031.0,981.0,981.0,nget_circuits,,,,,,,,,
844,FERR23,FERR2A,0.586,0.0,OHL,0.0013,0.0216,0.1825,1381,1307.0,1227.0,1307.0,nget_circuits,,,,,,,,,
845,FERR2A,MONF22,3.922,0.0,OHL,0.009,0.1444,1.2212,1204,1115.0,1018.0,1115.0,nget_circuits,,,,,,,,,
846,FERR2B,SKLG21,19.545,0.56,Composite,0.0975,0.9671,8.7544,865,823.0,752.0,823.0,nget_circuits,,,,,,,,,
847,FFES21,TRAW21,7.291,0.133,Composite,0.0771,0.3081,2.8868,480,480.0,330.0,330.0,nget_circuits,,,,,,,,,
848,FFES22,TRAW21,7.358,0.0,OHL,0.0772,0.3075,2.0153,551,512.0,442.0,512.0,nget_circuits,,,,,,,,,
849,FIDF21,FIDF21,0.0,0.0,Series Reactor,0.0125,1.0,0.0,750,750.0,750.0,750.0,nget_circuits,,,,,,,,,
850,FIDF21,FIDF21,0.0,0.0,Series Reactor,0.0125,1.0,0.0,750,750.0,750.0,750.0,nget_circuits,,,,,,,,,
851,FIDF21,FROD21,9.145,0.0,OHL,0.021,0.3366,2.8484,1316,1213.0,1104.0,1213.0,nget_circuits,,,,,,,,,
852,FIDF21,FROD22,9.145,0.0,OHL,0.021,0.3366,2.8484,1316,1213.0,1104.0,1213.0,nget_circuits,,,,,,,,,
853,FIDF21,RAIN21,7.963,0.0,OHL,0.0183,0.2678,2.7299,1316,1213.0,1104.0,1213.0,nget_circuits,,,,,,,,,
854,FIDF21,RAIN21,7.963,0.0,OHL,0.0183,0.2678,2.7299,1316,1213.0,1104.0,1213.0,nget_circuits,,,,,,,,,
855,FLEE41,LOVE41,41.095,0.0,OHL,0.064,0.7885,24.661,3140,3086.0,2999.0,3086.0,nget_circuits,,,,,,,,,
856,FLEE41,LOVE41,41.095,0.0,OHL,0.064,0.7885,24.661,3048,3048.0,2999.0,3048.0,nget_circuits,,,,,,,,,
857,FOUR21,HARK24,55.711,0.0,OHL,0.3289,2.3608,15.2112,854,795.0,700.0,795.0,nget_circuits,,,,,,,,,
858,FOUR21,STEW21,27.731,0.0,OHL,0.1637,1.1751,7.5717,854,795.0,700.0,795.0,nget_circuits,,,,,,,,,
859,FROD41,ROCK41,1.197,0.0,OHL,0.0022,0.0238,0.6917,1100,1100.0,1100.0,1100.0,nget_circuits,,,,,,,,,
860,GART4A,HUMR41,37.372,0.0,OHL,0.0413,0.7015,23.0779,3156,3032.0,2823.0,3032.0,nget_circuits,,,,,,,,,
