,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,Year,Status,Rating (MVA),OFTO,Station,OHL Length(km),Cable Length(km),Voltage (kV),Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV), Rating (MVA),Site,Voltage Ratio (kV),Rating(MVA),Voltage(kV)
430,ALYT2A,ALYT2B,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
431,ALYT2A,FETT2P,67.35,0.0,OHL,0.3046,2.7955,18.318,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
432,ALYT2A,KINB2J,69.98,0.0,OHL,0.3165,2.9046,19.034,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
433,ALYT2A,TEAL2J,16.2,0.0,OHL,0.0733,0.6724,4.406,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
434,ALYT2B,FETT2Q,67.35,0.0,OHL,0.3046,2.7955,18.318,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
435,ALYT2B,KINB2K,69.98,0.0,OHL,0.3165,2.9046,19.034,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
436,ALYT2B,TEAL2K,16.2,0.0,OHL,0.0733,0.6724,4.406,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
437,ANSU1-,PORA1Q,24.27,0.0,OHL,0.3883,4.5385,1.481,739.0,710.0,662.0,710.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
438,ANSU1-,PORA1R,24.27,0.0,OHL,0.3883,4.5385,1.481,739.0,710.0,662.0,710.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
439,BLHI2L,ROTI2J,35.36,0.0,OHL,0.1768,1.5558,9.335,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
440,BLHI2M,ROTI2K,35.36,0.0,OHL,0.1768,1.5558,9.335,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
441,BLHI4-,ROTI4J,35.4,0.0,OHL,0.0708,0.6832,20.826,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
442,BLHI4-,ROTI4K,35.4,0.0,OHL,0.0708,0.6832,20.826,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
443,BROR1Q,LOCB1K,22.113,0.007,Composite,2.2511,5.1536,1.096,126.0,117.0,101.0,117.0,shet_circuit_changes,2023.0,change,,,,,,,,,,,,,,,
444,CLSO1-,DORE12,0.0,0.1,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
445,CRSS1Q,PORA1R,44.7,0.0,OHL,0.7152,7.9119,2.905,739.0,710.0,662.0,710.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
446,CRSS1R,PORA1S,44.7,0.0,OHL,0.7152,7.9119,2.905,739.0,710.0,662.0,710.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
447,FETT2P,KINT2K,32.15,0.0,OHL,0.1624,1.4035,8.454,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
448,FETT2P,TEAL2K,83.55,0.0,OHL,0.4226,3.6513,21.994,955.0,880.0,760.0,880.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
449,FETT2Q,KINB2J,137.33,0.0,OHL,0.6853,5.8914,35.895,955.0,885.0,760.0,885.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
450,FETT2Q,KINT2K,32.15,0.0,OHL,0.1624,1.4035,8.454,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
451,FOFO2-,TEAL2K,0.0,1.0,Cable,0.01,0.1,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
452,GARB1R,SLOY1J,14.185,0.715,Composite,0.7599,3.3376,0.775,241.0,230.0,210.0,230.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
453,GARB1T,SLOY1K,14.185,0.715,Composite,0.7599,3.3376,0.775,241.0,230.0,210.0,230.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
454,GLRB2-,TEAL2K,38.8,0.0,OHL,0.19,1.67,10.2,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
455,INGA1Q,LOCL1Q,2.4,0.0,OHL,0.1224,0.5376,0.125,203.0,193.0,176.0,193.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
456,KINB2K,TEAL2J,86.18,0.0,OHL,0.4329,3.735,23,955.0,880.0,760.0,880.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
457,KINT2J,ROTI2J,23.24,0.0,OHL,0.093,1.0226,6.135,1380.0,1320.0,1230.0,1320.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
458,KINT2J,TEAL2A,100.6,0.0,OHL,0.61,5.36,22.142,695.0,640.0,550.0,640.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
459,KINT2J,TEAL2J,100.6,0.0,OHL,0.61,5.36,22.142,695.0,695.0,695.0,695.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
460,KINT2K,ROTI2K,23.24,0.0,OHL,0.093,1.0226,6.135,1380.0,1320.0,1230.0,1320.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
461,KINT2K,TEAL2B,100.6,0.0,OHL,0.61,5.36,22.142,695.0,640.0,550.0,640.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
462,KINT2K,TEAL2K,100.6,0.0,OHL,0.61,5.36,22.142,695.0,695.0,695.0,695.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
463,KINT4J,KINT4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
464,KINT4J,ROTI4J,23.2,0.0,OHL,0.0464,0.4478,13.649,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
465,KINT4K,ROTI4K,23.2,0.0,OHL,0.0464,0.4478,13.649,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
466,MORF2-,NEDE2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
467,MORF4-,NEDE4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
468,NEDE2J,NEDE2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
469,NEDE2J,PEHERSV1,30.04,0.0,OHL,0.1502,1.3215,7.929,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
470,NEDE2J,ROTI2J,17.32,0.0,OHL,0.0866,0.7623,4.574,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
471,NEDE2K,PEHE2Q,30.04,0.0,OHL,0.1502,1.3215,7.929,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
472,NEDE2K,ROTI2K,17.32,0.0,OHL,0.0866,0.7623,4.574,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
473,NEDE4J,NEDE4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
474,NEDE4J,PEHE4J,30.04,0.0,OHL,0.0601,0.5799,17.6738,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
475,NEDE4J,ROTI4J,17.3,0.0,OHL,0.0346,0.3339,10.178,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
476,NEDE4K,PEHE4K,30.04,0.0,OHL,0.0601,0.5799,17.6738,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
477,NEDE4K,ROTI4K,17.3,0.0,OHL,0.0346,0.3339,10.178,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
478,PEHE4J,PEHE4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
479,PORA1Q,PORA1U,5.6,0.0,OHL,0.778,1.25,0.274,99.0,92.0,79.0,92.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
480,PORA1S,PORA1U,5.6,0.0,OHL,0.778,1.25,0.274,99.0,92.0,79.0,92.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
481,ROTI2J,ROTI2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Removed,,,,,,,,,,,,,,,
482,ROTI4J,ROTI4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
483,TEAL2A,TEAL2J,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
484,TEAL2B,TEAL2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2023.0,Addition,,,,,,,,,,,,,,,
485,TEAL2J,WFIB2-,38.8,0.0,OHL,0.19,1.67,10.2,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2023.0,Change,,,,,,,,,,,,,,,
486,ABED1-,DUNM1T,5.0,0.0,OHL,0.25,1.035,0.28,163.0,152.0,131.0,152.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
487,BLHI2K,BLHS2-,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
488,BLHI4-,BLHI4A,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
489,BRCW2J,KINA2K,59.8,0.0,OHL,0.1638,2.4224,17.089,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
490,BRCW2J,TUMM2K,62.8,0.0,OHL,0.172,2.544,17.947,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2024.0,Removed,,,,,,,,,,,,,,,
491,DOUN1-,LIMK1A,0.0,0.9,Cable,0.01,0.058,1.389,306.0,253.0,253.0,253.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
492,DUNM1-,DUNM1C,6.0,0.0,OHL,0.3023,1.2424,0.336,241.0,230.0,210.0,230.0,shet_circuit_changes,2024.0,Removed,,,,,,,,,,,,,,,
493,DUNM1-,DUNM1T,2.76,0.0,OHL,0.1391,0.5715,0.155,203.0,193.0,176.0,193.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
494,DUNM1C,DUNM1T,3.24,0.0,OHL,0.1632,0.6709,0.181,203.0,193.0,176.0,193.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
495,GARB1Q,SLOY1K,14.229,0.671,Composite,0.7599,3.3376,0.775,241.0,230.0,210.0,230.0,shet_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
496,GARB1S,SLOY1J,14.229,0.671,Composite,0.7599,3.3376,0.775,241.0,230.0,210.0,230.0,shet_circuit_changes,2024.0,Change,,,,,,,,,,,,,,,
497,GREM1J,GREM1L,0.0,4.1,Cable,0.0546,0.3141,6.781,250.0,250.0,250.0,250.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
498,GREM1K,GREM1N,0.0,1.72,Cable,0.0229,0.1318,2.845,250.0,250.0,250.0,250.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
499,GREM1L,KERG1L,11.09,0.0,OHL,0.5545,2.2956,0.621,203.0,193.0,176.0,193.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
500,GREM1M,GREM1N,0.0,2.3,Cable,0.0307,0.1762,3.804,250.0,250.0,250.0,250.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
501,GREM1M,KERG1M,11.21,0.0,OHL,0.5605,2.3205,0.628,203.0,193.0,176.0,193.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
502,KERG1-,KERG1J,0.0,0.17,Cable,0.0015,0.0101,0.298,369.0,369.0,369.0,369.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
503,KERG1-,KERG1J,0.0,0.17,Cable,0.0015,0.0101,0.298,369.0,369.0,369.0,369.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
504,KERG1J,KERG1K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
505,KERG1J,KERG1L,0.0,5.8,Cable,0.0773,0.4443,9.593,250.0,250.0,250.0,250.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
506,KERG1J,KERG1P,0.0,0.09,Cable,0.0017,0.0085,0.149,234.0,234.0,234.0,234.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
507,KERG1J,KERG1Q,0.0,0.15,Cable,0.0027,0.0137,0.241,234.0,234.0,234.0,234.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
508,KERG1J,KERG1T,0.0,0.12,Cable,0.0034,0.0078,0.151,215.0,215.0,215.0,215.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
509,KERG1K,KERG1M,0.0,5.8,Cable,0.0773,0.4443,9.593,250.0,250.0,250.0,250.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
510,KERG1K,KERG1R,0.0,0.08,Cable,0.0014,0.0072,0.127,234.0,234.0,234.0,234.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
511,KERG1K,KERG1S,0.0,0.16,Cable,0.0029,0.0145,0.254,234.0,234.0,234.0,234.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
512,KINA2J,KINA2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
513,KINA2J,TUMM2K,3.0,0.0,OHL,0.0082,0.1216,0.858,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
514,LIMK1-,LIMK1A,0.0,4.9,Cable,0.245,1.014,0.652,203.0,193.0,176.0,193.0,shet_circuit_changes,2024.0,Addition,,,,,,,,,,,,,,,
515,ACHN1-,SHIN1-,0.0,17.5,Cable,0.875,3.6225,0.98,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
516,ACHR1R,INVE1J,21.17,0.0,OHL,0.3387,3.9588,1.291,739.0,710.0,662.0,710.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
517,ACHR1R,PORA1S,14.23,0.0,OHL,0.2277,2.661,0.868,739.0,710.0,662.0,710.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
518,ACHR2-,CRDH2K,31.48,0.0,OHL,0.1259,1.2907,8.877,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
519,ACHR2-,PORA2K,13.72,0.0,OHL,0.0549,0.5625,3.869,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
520,AIGA1Q,KIOR1Q,2.27,0.0,OHL,0.1158,0.5085,0.118,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
521,AIGA1R,CULL1Q,10.48,0.0,OHL,0.5345,2.3475,0.545,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
522,AIGA1R,KIOR1R,2.27,0.0,OHL,0.1158,0.5085,0.118,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
523,ALYT2A,ALYT2B,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
524,ALYT2A,FETT2P,67.35,0.0,OHL,0.3046,2.7955,18.318,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
525,ALYT2A,KINB2J,69.98,0.0,OHL,0.3165,2.9046,19.034,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
526,ALYT2A,TEAL2J,16.2,0.0,OHL,0.0733,0.6724,4.406,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
527,ALYT2A,TEAL2K,16.2,0.0,OHL,0.0685,0.6615,4.505,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
528,ALYT2B,FETT2Q,67.35,0.0,OHL,0.3046,2.7955,18.318,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
529,ALYT2B,KINB2K,69.98,0.0,OHL,0.3165,2.9046,19.034,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
530,ALYT2B,TEAL2J,16.2,0.0,OHL,0.0685,0.6615,4.505,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
531,ALYT2B,TEAL2K,16.2,0.0,OHL,0.0733,0.6724,4.406,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
532,ALYT4J,ALYT4K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
533,ALYT4J,FETT4Q,67.35,0.0,OHL,0.1347,1.2999,39.622,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
534,ALYT4J,KINB4J,69.98,0.0,OHL,0.14,1.3506,41.169,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
535,ALYT4K,FETT4R,67.35,0.0,OHL,0.1347,1.2999,39.622,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
536,ALYT4K,KINB4K,69.98,0.0,OHL,0.14,1.3506,41.169,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
537,ANSU1-,INVE1K,11.13,0.0,OHL,0.1781,2.0813,0.679,739.0,710.0,662.0,710.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
538,ANSU1-,PORA1R,24.27,0.0,OHL,0.3883,4.5385,1.481,739.0,710.0,662.0,710.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
539,ANSU2-,CRDH2J,20.25,0.0,OHL,0.081,0.8303,5.711,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
540,ANSU2-,PORA2J,24.95,0.0,OHL,0.0998,1.023,7.036,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
541,ARMA1-,CONN1J,0.0,15.0,Cable,0.75,3.105,0.84,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
542,ARMO1J,DUGR1Q,14.0,0.0,OHL,0.7058,2.9092,0.784,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
543,BAGP2-,BAGP2J,0.0,0.25,Cable,0.0013,0.0138,0.053,965.0,925.0,865.0,925.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
544,BAGP2-,BAGP2K,0.0,0.25,Cable,0.0013,0.0138,0.053,965.0,925.0,865.0,925.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
545,BAGP2J,DOUN2-,0.0,5.0,Cable,0.025,0.275,1.065,965.0,925.0,865.0,925.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
546,BAGP2K,THUS2J,0.0,10.4,Cable,0.052,0.572,2.215,965.0,925.0,865.0,925.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
547,BEAU1J,CULL1Q,14.0,0.0,OHL,1.43,3.28,0.69,126.0,117.0,101.0,117.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
548,BEAU1J,KIOR1R,1.25,0.0,OHL,0.0638,0.28,0.065,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
549,BEAU1K,KIOR1Q,1.25,0.0,OHL,0.0638,0.28,0.065,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
550,BERB2Q,BLHI2J,46.26,0.0,OHL,0.2619,1.9044,12.613,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
551,BERB2Q,CAID2-,7.99,0.0,OHL,0.0452,0.3288,2.178,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
552,BERB2Q,CLGO2A,0.46,0.0,OHL,0.0026,0.019,0.126,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
553,BERB2Q,KNOC2J,46.98,0.0,OHL,0.266,1.934,12.809,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
554,BETH1A,BETH1B,12.5,0.0,OHL,0.625,2.5875,0.7,187.0,177.0,158.0,177.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
555,BETH1A,FYRI1J,0.0,0.5,Cable,0.0103,0.0424,0.674,190.0,174.0,174.0,174.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
556,BETH1B,BETH1C,0.0,6.0,Cable,0.1233,0.5091,8.092,190.0,174.0,174.0,174.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
557,BEWF1-,YELL1-,0.0,1.5,Cable,0.0315,0.1265,2.054,206.0,206.0,206.0,206.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
558,BLEX1-,BLEX1A,16.0,0.0,OHL,0.799,3.6142,0.877,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
559,BLEX1A,FAUG1J,0.0,2.0,Cable,0.021,0.112,1.9,199.0,199.0,199.0,199.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
560,BLGH1-,CRDH1J,10.0,0.0,OHL,0.91,2.16,0.54,126.0,119.0,108.0,119.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
561,BLHI2A,BLHI2J,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
562,BLHI2A,CLGO2A,45.8,0.0,OHL,0.2593,1.8854,12.487,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
563,BLHI2B,BLHI2K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
564,BLHI2B,DAAS2-,33.02,0.0,OHL,0.187,1.3593,9.003,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
565,BLHI2K,DAAS2-,33.02,0.0,OHL,0.187,1.3593,9.003,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
566,BROA1-,BROA1A,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
567,BROA1-,BROA1B,0.0,7.75,Cable,0.1831,1.6441,0.427,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
568,BROA1-,BROA1C,0.0,7.75,Cable,0.1831,1.6441,0.427,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
569,BROA1-,LOCL1S,80.0,0.0,OHL,1.8905,16.9719,4.412,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
570,BROA1-,QUOI1Q,63.0,0.0,OHL,1.4888,13.3653,3.474,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
571,BROA1B,EDIN1C,0.0,15.0,Cable,0.1481,1.2148,27.585,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
572,BROA1B,EDIN1C,0.0,15.0,Cable,0.1481,1.2148,27.585,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
573,BROA1C,EDIN1E,0.0,15.0,Cable,0.1481,1.2148,27.585,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
574,BROA1C,EDIN1E,0.0,15.0,Cable,0.1481,1.2148,27.585,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
575,BROA1Q,EDIN1-,44.9,0.0,OHL,6.014,9.963,2.332,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
576,BROA1Q,QUOI1Q,63.4,0.0,OHL,8.99,14.87,3.11,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
577,CAAD1Q,CRSS1J,13.08,0.0,OHL,0.3091,2.7749,0.721,448.0,430.0,398.0,430.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
578,CAAD1Q,TNGF1-,1.0,0.0,OHL,0.0236,0.2121,0.055,448.0,430.0,398.0,430.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
