,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,Year,Status,Rating (MVA),OFTO,Station,OHL Length(km),Cable Length(km),Voltage (kV),Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV), Rating (MVA),Site,Voltage Ratio (kV),Rating(MVA),Voltage(kV)
3312,CHSI21,CHSI11,,,,0.167,7.9774,-0.2092,,,,,nget_tx,,,255.0,,,,,,,,,,,,,,
3313,CHSI21,CHSI11,,,,0.1411,8.6331,-0.2264,,,,,nget_tx,,,249.0,,,,,,,,,,,,,,
3314,CHSI21,CHSI1A,,,,0.2264,12.2479,-0.6062,,,,,nget_tx,,,153.0,,,,,,,,,,,,,,
3315,CHSI21,CHSI1B,,,,0.2264,12.2479,-0.6062,,,,,nget_tx,,,126.0,,,,,,,,,,,,,,
3316,CHTE21,CHTE11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3317,CHTE21,CHTE11,,,,0.1545,7.6337,-0.562,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3318,CHTE21,CHTE12,,,,0.0918,8.7537,-0.0575,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3319,CHTE21,CHTE12,,,,0.1545,7.6337,-0.562,,,,,nget_tx,,,251.0,,,,,,,,,,,,,,
3320,CILF41,CILF2A,,,,0.017,1.6132,-5.1203,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3321,CILF41,CILF2B,,,,0.017,1.6132,-5.1203,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3322,CITR41,CITR11,,,,0.1373,8.1976,-0.1719,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3323,CITR41,CITR11,,,,0.1373,8.1976,-0.1719,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3324,CITR41,CITR11,,,,0.1229,8.3873,-0.1147,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3325,CITR41,CITR12,,,,0.1373,8.1976,-0.1719,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3326,CITR41,CITR12,,,,0.1264,7.974,-0.1303,,,,,nget_tx,,,277.0,,,,,,,,,,,,,,
3327,CITR41,CITR12,,,,0.0997,8.0088,-0.093,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3328,CONQ41,CONQ11,,,,0.1044,7.8701,-0.103,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3329,CONQ41,CONQ11,,,,0.1036,7.8606,-0.1003,,,,,nget_tx,,,259.0,,,,,,,,,,,,,,
3330,CONQ41,CONQ12,,,,0.1045,7.8806,-0.0998,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3331,CONQ41,CONQ13,,,,0.1057,7.9352,-0.339,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3332,COVE21,COVE11,,,,0.1623,8.097,-1.5978,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3333,COVE21,COVE11,,,,0.1623,8.097,-1.5978,,,,,nget_tx,,,272.0,,,,,,,,,,,,,,
3334,COVE21,COVE12,,,,0.1392,8.4361,-0.781,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3335,COVE21,COVE12,,,,0.1623,8.097,-1.5978,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3336,COWL41,COWL11,,,,0.1307,7.9515,-0.1098,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3337,COWL41,COWL11,,,,0.1847,8.1296,-0.2979,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3338,COWL41,COWL11,,,,0.1847,8.1296,-0.2979,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3339,COWL41,COWL12,,,,0.1847,8.1296,-0.2979,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3340,COWL41,COWL12,,,,0.1847,8.1296,-0.2979,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3341,CREB41,CREB11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3342,CREB41,CREB11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3343,CREB41,CREB12,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3344,CREB41,CREB12,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3345,CREB41,CREB21,,,,0.0176,1.5826,-0.1148,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3346,CREB41,CREB21,,,,0.0176,1.5826,-0.1148,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3347,CREB41,CREB22,,,,0.0176,1.5826,-0.1148,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3348,CREB41,CREB22,,,,0.0176,1.5826,-0.1148,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3349,DIDC41,MILP31,,,,0.20873333333333333,15.2319,-0.2971,,,,,nget_tx,,,150.0,,,,,,,,,,,,,,
3350,DIDC41,MILP31,,,,0.20993333333333333,15.2986,-0.2971,,,,,nget_tx,,,150.0,,,,,,,,,,,,,,
3351,DRAK41,DRAK11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3352,DRAK41,DRAK11,,,,0.1044,7.881,-0.0832,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3353,DRAK41,DRAK21,,,,0.0178,1.5995,-1.2431,,,,,nget_tx,,,849.0,,,,,,,,,,,,,,
3354,DRAX41,DRAX11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,277.0,,,,,,,,,,,,,,
3355,DRAX41,DRAX11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,274.0,,,,,,,,,,,,,,
3356,DRAX42,CAML61,,,,0.2216,14.1082,-0.1552,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3357,DRAX42,CAML61,,,,0.2216,14.1082,-0.1552,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3358,DUNG41,DUNG21,,,,0.017,1.6132,-5.1203,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3359,DUNG41,DUNG21,,,,0.017,1.6132,-5.1203,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3360,EALI21,EALI61,,,,0.3062,11.0235,-0.4552,,,,,nget_tx,,,134.0,,,,,,,,,,,,,,
3361,EALI21,EALI61,,,,0.3062,11.0235,-0.4552,,,,,nget_tx,,,134.0,,,,,,,,,,,,,,
3362,EALI21,EALI61,,,,0.3062,11.0235,-0.4552,,,,,nget_tx,,,126.0,,,,,,,,,,,,,,
3363,EALI21,EALI61,,,,0.3062,11.0235,-0.4552,,,,,nget_tx,,,126.0,,,,,,,,,,,,,,
3364,EASO41,EASO12,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3365,EASO41,LITB11,,,,0.1018,7.841,-0.432,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3366,EASO4A,EASO11,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3367,ECLA41,ECLA11,,,,0.1175,8.6648,-0.4173,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3368,ECLA41,ECLA11,,,,0.1175,8.6648,-0.4173,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3369,ECLA41,ECLA12,,,,0.1139,8.1036,-2.059,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3370,ECLA41,ECLA12,,,,0.0997,8.0088,-0.093,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3371,ELLA21,ELLA11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,272.0,,,,,,,,,,,,,,
3372,ELLA21,ELLA11,,,,0.1681,8.3396,-1.4878,,,,,nget_tx,,,198.0,,,,,,,,,,,,,,
3373,ELLA21,ELLA12,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3374,ELLA21,ELLA12,,,,0.1722,8.4551,-0.2968,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3375,ELST21,ELST12,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3376,ELST21,ELST13,,,,0.1985,8.1167,-0.4624,,,,,nget_tx,,,189.0,,,,,,,,,,,,,,
3377,ELST21,ELST13,,,,0.1954,8.0796,-0.2295,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3378,ELST22,ELST11,,,,0.1031,8.1045,-0.0494,,,,,nget_tx,,,212.0,,,,,,,,,,,,,,
3379,ELST22,ELST11,,,,0.1923,8.081,-1.4418,,,,,nget_tx,,,187.0,,,,,,,,,,,,,,
3380,ELST41,ELST12,,,,0.1039,7.8456,-0.9345,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3381,ELST41,ELST22,,,,0.0181,1.5835,-3.6502,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3382,ELST4B,ELST21,,,,0.0176,1.5828,-0.1018,,,,,nget_tx,,,1137.0,,,,,,,,,,,,,,
3383,ENDE41,ENDE11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3384,ENDE41,ENDE11,,,,0.1118,8.3874,-0.0906,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3385,ENDE41,ENDE11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,274.0,,,,,,,,,,,,,,
3386,ENDE41,ENDE11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3387,EXET41,EXET11,,,,0.1307,7.9515,-0.1098,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3388,EXET41,EXET11,,,,0.1509,8.2849,-0.3279,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3389,EXET41,EXET11,,,,0.1509,8.2849,-0.3279,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3390,FAWL41,FAWL11,,,,0.1509,7.9231,-0.5982,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3391,FAWL41,FAWL11,,,,0.1509,7.9231,-0.5982,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3392,FAWL41,FAWL11,,,,0.1509,7.9231,-0.5982,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3393,FECK21,FECK61,,,,0.3142,15.7855,-1.1826,,,,,nget_tx,,,139.0,,,,,,,,,,,,,,
3394,FECK41,FECK21,,,,0.0151,1.6372,-0.0621,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3395,FECK41,FECK61,,,,0.1832,14.0317,-0.1803,,,,,nget_tx,,,199.0,,,,,,,,,,,,,,
3396,FECK41,FECK61,,,,0.1867,13.8218,-0.1803,,,,,nget_tx,,,194.0,,,,,,,,,,,,,,
3397,FECK41,FECK61,,,,0.1867,13.8218,-0.1803,,,,,nget_tx,,,194.0,,,,,,,,,,,,,,
3398,FERR21,FERR11,,,,0.1147,8.673,-0.0358,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3399,FERR21,FERR61,,,,0.237,10.8633,-0.263,,,,,nget_tx,,,204.0,,,,,,,,,,,,,,
3400,FERR23,FERR11,,,,0.1147,8.673,-0.0358,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3401,FERR23,FERR61,,,,0.237,10.8633,-0.263,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3402,FERR2A,FERR11,,,,0.0918,8.7537,-0.0575,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3403,FERR4A,FERR22,,,,0.0133,1.5936,-1.2059,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3404,FERR4A,FERR23,,,,0.0186,1.5729,-7.729,,,,,nget_tx,,,1113.0,,,,,,,,,,,,,,
3405,FIDF21,FIDF11,,,,0.1392,8.4361,-0.781,,,,,nget_tx,,,271.0,,,,,,,,,,,,,,
3406,FIDF21,FIDF12,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3407,FLEE41,FLEE11,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3408,FLEE41,FLEE11,,,,0.1368,8.5406,-0.262,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3409,FLEE41,FLEE11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3410,FLEE41,FLEE11,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3411,FLEE41,FLEE12,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,300.0,,,,,,,,,,,,,,
3412,FLEE41,FLEE12,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3413,FLEE41,FLEE12,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3414,FOUR21,FOUR31,,,,0.306,19.9977,-0.5499,,,,,nget_tx,,,100.0,,,,,,,,,,,,,,
3415,FOUR21,FOUR71,,,,1.2544,65.7103,-0.0257,,,,,nget_tx,,,45.0,,,,,,,,,,,,,,
3416,FOUR21,FOUR71,,,,1.2544,65.7103,-0.0257,,,,,nget_tx,,,45.0,,,,,,,,,,,,,,
3417,FROD21,FROD11,,,,0.1927,8.5256,-0.5357,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3418,FROD22,FROD11,,,,0.1392,8.4361,-0.781,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3419,FROD41,FROD11,,,,0.054,4.8906,-0.1253,,,,,nget_tx,,,499.0,,,,,,,,,,,,,,
3420,FROD41,FROD21,,,,0.0176,1.5828,-0.1018,,,,,nget_tx,,,1000.0,,,,,,,,,,,,,,
3421,FROD41,FROD22,,,,0.0132,1.6756,-0.4337,,,,,nget_tx,,,1063.0,,,,,,,,,,,,,,
3422,FROD41,WEAV71,,,,0.0032,0.0205,-0.1224,,,,,nget_tx,,,80.0,,,,,,,,,,,,,,
3423,FROD41,WEAV71,,,,0.0032,0.0205,-0.1224,,,,,nget_tx,,,80.0,,,,,,,,,,,,,,
3424,GRAI41,GRAI11,,,,0.1307,7.9515,-0.1098,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3425,GRAI41,GRAI11,,,,0.1307,7.9515,-0.1098,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3426,GREN41,GREN11,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3427,GREN41,GREN11,,,,0.1312,7.9156,-0.537,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3428,GREN41,GREN11,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3429,GREN41,GREN12,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3430,GREN41,GREN12,,,,0.1035,7.8472,-0.0758,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3431,GRIW41,GRIW11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3432,GRIW41,GRIW12,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3433,HACK2A,HACK61,,,,0.2793,13.3304,-0.6737,,,,,nget_tx,,,191.0,,,,,,,,,,,,,,
3434,HACK2B,HACK61,,,,0.2793,13.3304,-0.6737,,,,,nget_tx,,,191.0,,,,,,,,,,,,,,
3435,HACK41,HACK11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3436,HACK41,HACK11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3437,HACK41,HACK11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3438,HACK41,HACK2A,,,,0.0182,1.5763,-0.0904,,,,,nget_tx,,,1210.0,,,,,,,,,,,,,,
3439,HACK41,HACK2B,,,,0.0182,1.5763,-0.0904,,,,,nget_tx,,,1210.0,,,,,,,,,,,,,,
3440,HAMH41,HAMH2A,,,,0.0175,1.5879,-4.0069,,,,,nget_tx,,,1147.0,,,,,,,,,,,,,,
3441,HAMH41,LEMR11,,,,0.1094,8.5335,-0.0989,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3442,HAMH41,LEMR11,,,,0.1118,8.3874,-0.0906,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3443,HAMH41,LEMR11,,,,0.1118,8.3874,-0.0906,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3444,HAMH41,LEMR11,,,,0.1094,8.5335,-0.0989,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3445,HARK21,HARK11,,,,0.3328,11.6619,-0.9523,,,,,nget_tx,,,137.0,,,,,,,,,,,,,,
3446,HARK21,HARK11,,,,0.2264,12.2479,-0.6062,,,,,nget_tx,,,137.0,,,,,,,,,,,,,,
3447,HARK21,HARK12,,,,0.3328,11.6619,-0.9523,,,,,nget_tx,,,137.0,,,,,,,,,,,,,,
3448,HARK21,HARK12,,,,0.3328,11.6619,-0.9523,,,,,nget_tx,,,137.0,,,,,,,,,,,,,,
3449,HARK21,HARK13,,,,0.1147,8.673,-0.0358,,,,,nget_tx,,,222.0,,,,,,,,,,,,,,
3450,HARK41,HARK21,,,,0.0321,2.4344,-0.0528,,,,,nget_tx,,,555.0,,,,,,,,,,,,,,
3451,HARK41,HARK21,,,,0.0376,2.3797,-3.9009,,,,,nget_tx,,,519.0,,,,,,,,,,,,,,
3452,HARK41,HARK21,,,,0.0292,2.402,-0.2732,,,,,nget_tx,,,573.0,,,,,,,,,,,,,,
3453,HARK41,HARK21,,,,0.0376,2.3797,-3.9009,,,,,nget_tx,,,547.0,,,,,,,,,,,,,,
3454,HARM21,HARM61,,,,0.3726,16.7215,-0.6945,,,,,nget_tx,,,127.0,,,,,,,,,,,,,,
3455,HARM21,HARM61,,,,0.3726,16.7215,-0.6945,,,,,nget_tx,,,127.0,,,,,,,,,,,,,,
3456,HAWP21,HAWP61,,,,0.2793,13.3304,-0.6737,,,,,nget_tx,,,192.0,,,,,,,,,,,,,,
3457,HAWP21,HAWP61,,,,0.2793,13.3304,-0.6737,,,,,nget_tx,,,191.0,,,,,,,,,,,,,,
3458,HAWP4A,HAWP21,,,,0.0132,1.6756,-0.4337,,,,,nget_tx,,,1063.0,,,,,,,,,,,,,,
3459,HEYS41,HEYS11,,,,0.122,8.1963,-0.2446,,,,,nget_tx,,,277.0,,,,,,,,,,,,,,
3460,HEYS41,HEYS11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,275.0,,,,,,,,,,,,,,
3461,HEYS41,HEYS11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3462,HIBU41,ISLI11,,,,0.1264,8.4534,-0.357,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3463,HIBU41,ISLI11,,,,0.1264,8.4534,-0.357,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3464,HIBU41,ISLI11,,,,0.1264,8.4534,-0.357,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3465,HIGM41,HIGM21,,,,0.0186,1.5729,-7.729,,,,,nget_tx,,,1044.0,,,,,,,,,,,,,,
3466,HIGM41,HIGM4A,,,,0.0002,0.2873,0.0,,,,,nget_tx,,,2750.0,,,,,,,,,,,,,,
3467,HINP41,HINP21,,,,0.0363,2.4397,-2.1073,,,,,nget_tx,,,539.0,,,,,,,,,,,,,,
3468,HINP41,HINP22,,,,0.0376,2.3797,-3.9009,,,,,nget_tx,,,507.0,,,,,,,,,,,,,,
3469,HUMR41,HUMR31,,,,0.6667,22.467,-0.1612,,,,,nget_tx,,,90.0,,,,,,,,,,,,,,
3470,HUMR41,HUMR31,,,,0.6667,22.256,-0.1612,,,,,nget_tx,,,90.0,,,,,,,,,,,,,,
3471,HURS21,HURS1B,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3472,HURS21,HURS1C,,,,0.1382,8.1742,-0.1786,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3473,HURS21,HURS1D,,,,0.1392,8.4361,-0.781,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3474,HUTT41,HUTT11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,265.0,,,,,,,,,,,,,,
3475,HUTT41,HUTT11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3476,HUTT41,HUTT71,,,,0.0032,0.0208,0.0,,,,,nget_tx,,,80.0,,,,,,,,,,,,,,
3477,HUTT41,HUTT71,,,,0.0032,0.0208,0.0,,,,,nget_tx,,,80.0,,,,,,,,,,,,,,
3478,IMPP41,IMPP31,,,,0.2262,15.019,-0.0538,,,,,nget_tx,,,143.0,,,,,,,,,,,,,,
3479,IMPP41,IMPP31,,,,0.2262,15.019,-0.0538,,,,,nget_tx,,,143.0,,,,,,,,,,,,,,
3480,INDQ41,INDQ11,,,,0.1302,8.4532,-10.3672,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3481,INDQ41,INDQ11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3482,INDQ41,INDQ11,,,,0.1278,8.0061,-0.2276,,,,,nget_tx,,,256.0,,,,,,,,,,,,,,
3483,INDQ41,INDQ11,,,,0.1471,8.4008,-0.1719,,,,,nget_tx,,,254.0,,,,,,,,,,,,,,
3484,IROA21,IROA11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3485,IROA21,IROA11,,,,0.1366,8.0648,-0.0471,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3486,IROA21,IROA12,,,,0.1053,8.0652,-0.0304,,,,,nget_tx,,,217.0,,,,,,,,,,,,,,
3487,IROA21,IROA12,,,,0.1685,7.8148,-1.385,,,,,nget_tx,,,210.0,,,,,,,,,,,,,,
3488,IROA21,IROA13,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,250.0,,,,,,,,,,,,,,
3489,IROA21,IROA13,,,,0.1685,7.8148,-1.385,,,,,nget_tx,,,210.0,,,,,,,,,,,,,,
3490,IRON41,IRON11,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3491,IRON41,IRON12,,,,0.1557,8.3736,-0.4146,,,,,nget_tx,,,277.0,,,,,,,,,,,,,,
3492,IRON41,IRON13,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3493,IVER21,IVER11,,,,0.1366,8.0648,-0.0471,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3494,IVER21,IVER11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3495,IVER21,IVER11,,,,0.1366,8.0648,-0.0471,,,,,nget_tx,,,265.0,,,,,,,,,,,,,,
3496,IVER21,IVER61,,,,0.2856,11.1999,-2.5672,,,,,nget_tx,,,153.0,,,,,,,,,,,,,,
3497,IVER21,IVER61,,,,0.3931,16.4953,-2.1281,,,,,nget_tx,,,125.0,,,,,,,,,,,,,,
3498,IVER21,IVER61,,,,0.3931,16.4953,-2.1281,,,,,nget_tx,,,125.0,,,,,,,,,,,,,,
3499,IVER22,IVER11,,,,0.1366,8.0648,-0.0471,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3500,IVER22,IVER61,,,,0.2856,11.1999,-2.5672,,,,,nget_tx,,,153.0,,,,,,,,,,,,,,
3501,IVER4A,IVER21,,,,0.0176,1.5828,-0.1018,,,,,nget_tx,,,1135.0,,,,,,,,,,,,,,
3502,IVER4A,IVER22,,,,0.0326,2.3798,-3.9003,,,,,nget_tx,,,500.0,,,,,,,,,,,,,,
3503,IVER4B,IVER21,,,,0.0326,2.3798,-3.9003,,,,,nget_tx,,,500.0,,,,,,,,,,,,,,
3504,IVER4B,IVER2A,,,,0.0132,1.4627,-2.0624,,,,,nget_tx,,,841.0,,,,,,,,,,,,,,
3505,JORD21,JORD31,,,,0.593,20.7915,-0.122,,,,,nget_tx,,,110.0,,,,,,,,,,,,,,
3506,JORD21,JORD31,,,,0.593,20.7915,-0.122,,,,,nget_tx,,,110.0,,,,,,,,,,,,,,
3507,KEAD41,KEAD11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,256.0,,,,,,,,,,,,,,
3508,KEAD41,KEAD11,,,,0.1302,8.4532,-10.3672,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3509,KEAD42,KEAD11,,,,0.1118,8.3874,-0.0906,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3510,KEAD4C,KEAD41,,,,0.0002,0.4178,0.0,,,,,nget_tx,,,2750.0,,,,,,,,,,,,,,
3511,KEAD4D,KEAD41,,,,0.0002,0.2873,0.0,,,,,nget_tx,,,2750.0,,,,,,,,,,,,,,
3512,KEAR21,KEAR11,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3513,KEAR21,KEAR11,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3514,KEAR21,KEAR11,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3515,KEAR21,KEAR11,,,,0.1041,8.1035,-0.0269,,,,,nget_tx,,,257.0,,,,,,,,,,,,,,
3516,KEAR21,KEAR31,,,,0.4848,24.6692,-0.018,,,,,nget_tx,,,96.0,,,,,,,,,,,,,,
3517,KEAR21,KEAR31,,,,0.4848,24.6692,-0.018,,,,,nget_tx,,,96.0,,,,,,,,,,,,,,
3518,KEAR41,KEAR21,,,,0.0117,1.591,-4.4806,,,,,nget_tx,,,1098.0,,,,,,,,,,,,,,
3519,KEAR41,KEAR21,,,,0.0175,1.5879,-4.0069,,,,,nget_tx,,,1000.0,,,,,,,,,,,,,,
3520,KEMS41,KEMS11,,,,0.1658,8.426,-0.2939,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3521,KEMS41,KEMS11,,,,0.1139,8.1036,-2.059,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3522,KEMS41,KEMS4A,,,,0.0071,0.2875,0.0,,,,,nget_tx,,,2750.0,,,,,,,,,,,,,,
3523,KEMS41,KEMS4B,,,,0.0071,0.2875,0.0,,,,,nget_tx,,,2750.0,,,,,,,,,,,,,,
3524,KEMS41,SHEE11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,236.0,,,,,,,,,,,,,,
3525,KIBY21,KIBY11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3526,KIBY21,KIBY11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3527,KIBY21,KIBY11,,,,0.1392,8.4361,-0.781,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3528,KIBY21,KIBY11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3529,KIBY21,KIBY11,,,,0.1681,8.3396,-1.4878,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
